Analysis,time_kl_shift,fluctanal_prop_r1,motiftwo_entro3,outlierinclude_mdrmd,sampenc,sampen_first,avg_rR45CO244CO2,avg_R45CO244CO2,sd_R13C12C,avg_d18O13C,sd_d18O13C,biotic,pred
5929,133,0.428571428571429,0.557584583292035,-0.00209399720800374,0.0115135070713388,0.0115135070713388,1.17941363433333,0.0118286313333333,3.34080828542952e-07,0.280845380111111,0.00330226422771761,biotic,biotic
5931,133,0.428571428571429,0.560437573504735,0.145649139134481,0.011340148352492,0.011340148352492,1.179839764,0.0118323913333333,5.84871353375997e-07,0.344530853777778,0.00133676493019788,abiotic,abiotic
5933,133,0.428571428571429,0.56150124874764,0.148673801768264,0.0113897802662283,0.0113897802662283,1.17949235566667,0.0118284742222222,2.06848693359259e-06,0.663671217,0.00481025134122604,abiotic,abiotic
5934,133,0.428571428571429,0.560082265868008,0.018147975802699,0.0114900735543092,0.0114900735543092,1.18035218122222,0.0118375825555556,1.19126823175998e-06,0.706958759111111,0.00478886601835543,abiotic,abiotic
5935,133,0.428571428571429,0.55830009100628,-0.00418799441600748,0.0115675955245136,0.0115675955245136,1.18023898088889,0.0118363892222222,4.33178978919269e-07,0.292398884111111,0.0026445960371669,biotic,biotic
5937,323,0.489795918367347,0.553340502946377,-0.512217826390505,0.01129452349153,0.01129452349153,1.17862188333333,0.0118217704444444,2.80884762847347e-07,0.291817448222222,0.00345398292329394,abiotic,abiotic
5938,323,0.428571428571429,0.557942525955338,-0.00407166123778502,0.0115664956849736,0.0115664956849736,1.17987443844444,0.0118334278888889,2.74600062717616e-07,0.290844007888889,0.00321266820606013,biotic,biotic
5939,133,0.428571428571429,0.55830009100628,-0.00232666356444855,0.0115601371792758,0.0115601371792758,1.18066819922222,0.0118410731111111,3.73698444976305e-07,0.320509822444444,0.00309158326116992,biotic,abiotic
5941,133,0.428571428571429,0.559370524431188,0.0130293159609121,0.0114801332049185,0.0114801332049185,1.18054389433333,0.0118403642222222,2.14908184529305e-07,0.335225849111111,0.00278401015418508,abiotic,abiotic
5944,323,0.428571428571429,0.556867563542026,-0.0068636575151233,0.011567579017094,0.011567579017094,1.180432054,0.0118390018888889,3.15938197191016e-07,0.295318701555556,0.00223849198702096,biotic,biotic
5946,133,0.428571428571429,0.559370524431188,0.0155886458818055,0.0114972127196655,0.0114972127196655,1.18025185288889,0.011837375,3.9872891793829e-07,0.469417544777778,0.00283131213821541,abiotic,abiotic
5947,133,0.428571428571429,0.559370524431188,0.0131456491391345,0.0115652624517429,0.0115652624517429,1.180389595,0.0118386061111111,1.70256261101951e-07,0.465692990555556,0.0023430197714066,abiotic,abiotic
5949,133,0.428571428571429,0.557942525955338,-0.00232666356444855,0.0114846949964474,0.0114846949964474,1.18093730155556,0.0118441768888889,4.65438264196171e-07,0.301846634555556,0.00523683324803212,abiotic,biotic
